country,axis,year,cumulative_drift
THA,fiscal.transfer_expansion,2011,10.0
THA,fiscal.transfer_expansion,2012,10.0
THA,fiscal.transfer_expansion,2013,10.0
THA,fiscal.transfer_expansion,2014,12.0
THA,fiscal.transfer_expansion,2015,12.0
THA,fiscal.transfer_expansion,2016,12.0
THA,fiscal.transfer_expansion,2017,12.0
THA,fiscal.transfer_expansion,2018,12.0
THA,fiscal.transfer_expansion,2019,12.0
THA,fiscal.transfer_expansion,2020,12.0
THA,fiscal.transfer_expansion,2021,12.0
THA,fiscal.transfer_expansion,2022,12.0
THA,fiscal.transfer_expansion,2023,15.0
THA,fiscal.transfer_expansion,2024,18.0
THA,fiscal.transfer_expansion,2025,18.0
THA,institutional.judicial_independence,1996,2.0
THA,institutional.judicial_independence,1997,2.0
THA,institutional.judicial_independence,1998,2.0
THA,institutional.judicial_independence,1999,2.0
THA,institutional.judicial_independence,2000,2.0
THA,institutional.judicial_independence,2014,-3.0
THA,institutional.judicial_independence,2015,-3.0
THA,institutional.judicial_independence,2016,-3.0
THA,institutional.judicial_independence,2017,-3.0
THA,institutional.judicial_independence,2018,-3.0
THA,institutional.judicial_independence,2019,-3.0
THA,institutional.judicial_independence,2020,-3.0
THA,institutional.judicial_independence,2021,-3.0
THA,institutional.judicial_independence,2022,-3.0
THA,institutional.judicial_independence,2023,-5.0
THA,institutional.judicial_independence,2024,-7.0
THA,institutional.judicial_independence,2025,-7.0
THA,institutional.property_rights,1996,-1.0
THA,institutional.property_rights,1997,-1.0
THA,institutional.property_rights,1998,-1.0
THA,institutional.property_rights,1999,-1.0
THA,institutional.property_rights,2000,-1.0
THA,institutional.property_rights,2001,-1.0
THA,institutional.property_rights,2002,-1.0
THA,institutional.property_rights,2003,-1.0
THA,institutional.property_rights,2004,-1.0
THA,institutional.property_rights,2005,-1.0
THA,institutional.property_rights,2006,-2.0
THA,institutional.property_rights,2007,-2.0
THA,institutional.property_rights,2008,-2.0
THA,institutional.property_rights,2009,-2.0
THA,institutional.property_rights,2010,-2.0
THA,institutional.property_rights,2011,-2.0
THA,institutional.property_rights,2012,-2.0
THA,institutional.property_rights,2013,-2.0
THA,institutional.property_rights,2014,-2.0
THA,institutional.property_rights,2015,-2.0
THA,institutional.property_rights,2016,-2.0
THA,institutional.property_rights,2017,-2.0
THA,institutional.property_rights,2018,-2.0
THA,institutional.property_rights,2019,-2.0
THA,institutional.property_rights,2020,-2.0
THA,institutional.property_rights,2021,-2.0
THA,institutional.property_rights,2022,-2.0
THA,institutional.property_rights,2023,-2.0
THA,institutional.property_rights,2024,-2.0
THA,institutional.property_rights,2025,-2.0
THA,institutional.rule_of_law,1977,1.0
THA,institutional.rule_of_law,1978,1.0
THA,institutional.rule_of_law,1979,1.0
THA,institutional.rule_of_law,1980,2.0
THA,institutional.rule_of_law,1981,2.0
THA,institutional.rule_of_law,1982,2.0
THA,institutional.rule_of_law,1983,2.0
THA,institutional.rule_of_law,1984,2.0
THA,institutional.rule_of_law,1985,2.0
THA,institutional.rule_of_law,1986,2.0
THA,institutional.rule_of_law,1987,2.0
THA,institutional.rule_of_law,1988,-1.0
THA,institutional.rule_of_law,1989,-1.0
THA,institutional.rule_of_law,1990,-1.0
THA,institutional.rule_of_law,1991,-1.0
THA,institutional.rule_of_law,1992,1.0
THA,institutional.rule_of_law,1993,1.0
THA,institutional.rule_of_law,1994,1.0
THA,institutional.rule_of_law,1995,1.0
THA,institutional.rule_of_law,1996,4.0
THA,institutional.rule_of_law,1997,6.0
THA,institutional.rule_of_law,1998,6.0
THA,institutional.rule_of_law,1999,6.0
THA,institutional.rule_of_law,2000,6.0
THA,institutional.rule_of_law,2001,3.0
THA,institutional.rule_of_law,2002,3.0
THA,institutional.rule_of_law,2003,3.0
THA,institutional.rule_of_law,2004,3.0
THA,institutional.rule_of_law,2005,3.0
THA,institutional.rule_of_law,2006,1.0
THA,institutional.rule_of_law,2007,1.0
THA,institutional.rule_of_law,2008,-3.0
THA,institutional.rule_of_law,2009,-3.0
THA,institutional.rule_of_law,2010,-3.0
THA,institutional.rule_of_law,2011,-5.0
THA,institutional.rule_of_law,2012,-5.0
THA,institutional.rule_of_law,2013,-5.0
THA,institutional.rule_of_law,2014,-8.0
THA,institutional.rule_of_law,2015,-8.0
THA,institutional.rule_of_law,2016,-8.0
THA,institutional.rule_of_law,2017,-8.0
THA,institutional.rule_of_law,2018,-8.0
THA,institutional.rule_of_law,2019,-8.0
THA,institutional.rule_of_law,2020,-8.0
THA,institutional.rule_of_law,2021,-8.0
THA,institutional.rule_of_law,2022,-8.0
THA,institutional.rule_of_law,2023,-8.0
THA,institutional.rule_of_law,2024,-9.0
THA,institutional.rule_of_law,2025,-9.0
THA,monetary.central_bank_independence,1997,2.0
THA,monetary.central_bank_independence,1998,2.0
THA,monetary.central_bank_independence,1999,2.0
THA,monetary.central_bank_independence,2000,2.0
THA,monetary.central_bank_independence,2001,2.0
THA,monetary.central_bank_independence,2002,2.0
THA,monetary.central_bank_independence,2003,2.0
THA,monetary.central_bank_independence,2004,2.0
THA,monetary.central_bank_independence,2005,2.0
THA,monetary.central_bank_independence,2006,2.0
THA,monetary.central_bank_independence,2007,2.0
THA,monetary.central_bank_independence,2008,2.0
THA,monetary.central_bank_independence,2009,2.0
THA,monetary.central_bank_independence,2010,2.0
THA,monetary.central_bank_independence,2011,2.0
THA,monetary.central_bank_independence,2012,2.0
THA,monetary.central_bank_independence,2013,2.0
THA,monetary.central_bank_independence,2014,2.0
THA,monetary.central_bank_independence,2015,2.0
THA,monetary.central_bank_independence,2016,2.0
THA,monetary.central_bank_independence,2017,2.0
THA,monetary.central_bank_independence,2018,2.0
THA,monetary.central_bank_independence,2019,2.0
THA,monetary.central_bank_independence,2020,2.0
THA,monetary.central_bank_independence,2021,2.0
THA,monetary.central_bank_independence,2022,2.0
THA,monetary.central_bank_independence,2023,2.0
THA,monetary.central_bank_independence,2024,1.0
THA,monetary.central_bank_independence,2025,1.0
THA,monetary.monetary_expansion_direction,1980,-2.0
THA,monetary.monetary_expansion_direction,1981,-2.0
THA,monetary.monetary_expansion_direction,1982,-2.0
THA,monetary.monetary_expansion_direction,1983,-2.0
THA,monetary.monetary_expansion_direction,1984,-2.0
THA,monetary.monetary_expansion_direction,1985,-2.0
THA,monetary.monetary_expansion_direction,1986,-2.0
THA,monetary.monetary_expansion_direction,1987,-2.0
THA,monetary.monetary_expansion_direction,1988,-2.0
THA,monetary.monetary_expansion_direction,1989,-2.0
THA,monetary.monetary_expansion_direction,1990,-2.0
THA,monetary.monetary_expansion_direction,1991,-2.0
THA,monetary.monetary_expansion_direction,1992,-2.0
THA,monetary.monetary_expansion_direction,1993,-2.0
THA,monetary.monetary_expansion_direction,1994,-2.0
THA,monetary.monetary_expansion_direction,1995,-2.0
THA,monetary.monetary_expansion_direction,1996,-5.0
THA,monetary.monetary_expansion_direction,1997,-3.0
THA,monetary.monetary_expansion_direction,1998,-3.0
THA,monetary.monetary_expansion_direction,1999,-3.0
THA,monetary.monetary_expansion_direction,2000,-3.0
THA,monetary.monetary_expansion_direction,2001,-3.0
THA,monetary.monetary_expansion_direction,2002,-3.0
THA,monetary.monetary_expansion_direction,2003,-3.0
THA,monetary.monetary_expansion_direction,2004,-3.0
THA,monetary.monetary_expansion_direction,2005,-3.0
THA,monetary.monetary_expansion_direction,2006,-3.0
THA,monetary.monetary_expansion_direction,2007,-3.0
THA,monetary.monetary_expansion_direction,2008,-3.0
THA,monetary.monetary_expansion_direction,2009,-3.0
THA,monetary.monetary_expansion_direction,2010,-3.0
THA,monetary.monetary_expansion_direction,2011,-3.0
THA,monetary.monetary_expansion_direction,2012,-3.0
THA,monetary.monetary_expansion_direction,2013,-3.0
THA,monetary.monetary_expansion_direction,2014,-3.0
THA,monetary.monetary_expansion_direction,2015,-3.0
THA,monetary.monetary_expansion_direction,2016,-3.0
THA,monetary.monetary_expansion_direction,2017,-3.0
THA,monetary.monetary_expansion_direction,2018,-3.0
THA,monetary.monetary_expansion_direction,2019,-3.0
THA,monetary.monetary_expansion_direction,2020,-3.0
THA,monetary.monetary_expansion_direction,2021,-3.0
THA,monetary.monetary_expansion_direction,2022,-3.0
THA,monetary.monetary_expansion_direction,2023,-3.0
THA,monetary.monetary_expansion_direction,2024,-3.0
THA,monetary.monetary_expansion_direction,2025,-3.0
THA,regulatory.financial_deregulation,1980,1.0
THA,regulatory.financial_deregulation,1981,1.0
THA,regulatory.financial_deregulation,1982,1.0
THA,regulatory.financial_deregulation,1983,1.0
THA,regulatory.financial_deregulation,1984,1.0
THA,regulatory.financial_deregulation,1985,1.0
THA,regulatory.financial_deregulation,1986,1.0
THA,regulatory.financial_deregulation,1987,1.0
THA,regulatory.financial_deregulation,1988,2.0
THA,regulatory.financial_deregulation,1989,2.0
THA,regulatory.financial_deregulation,1990,2.0
THA,regulatory.financial_deregulation,1991,5.0
THA,regulatory.financial_deregulation,1992,8.0
THA,regulatory.financial_deregulation,1993,8.0
THA,regulatory.financial_deregulation,1994,8.0
THA,regulatory.financial_deregulation,1995,8.0
THA,regulatory.financial_deregulation,1996,5.0
THA,regulatory.financial_deregulation,1997,5.0
THA,regulatory.financial_deregulation,1998,5.0
THA,regulatory.financial_deregulation,1999,5.0
THA,regulatory.financial_deregulation,2000,5.0
THA,regulatory.financial_deregulation,2001,5.0
THA,regulatory.financial_deregulation,2002,5.0
THA,regulatory.financial_deregulation,2003,5.0
THA,regulatory.financial_deregulation,2004,5.0
THA,regulatory.financial_deregulation,2005,5.0
THA,regulatory.financial_deregulation,2006,3.0
THA,regulatory.financial_deregulation,2007,3.0
THA,regulatory.financial_deregulation,2008,3.0
THA,regulatory.financial_deregulation,2009,3.0
THA,regulatory.financial_deregulation,2010,3.0
THA,regulatory.financial_deregulation,2011,3.0
THA,regulatory.financial_deregulation,2012,3.0
THA,regulatory.financial_deregulation,2013,3.0
THA,regulatory.financial_deregulation,2014,3.0
THA,regulatory.financial_deregulation,2015,3.0
THA,regulatory.financial_deregulation,2016,3.0
THA,regulatory.financial_deregulation,2017,3.0
THA,regulatory.financial_deregulation,2018,3.0
THA,regulatory.financial_deregulation,2019,3.0
THA,regulatory.financial_deregulation,2020,3.0
THA,regulatory.financial_deregulation,2021,3.0
THA,regulatory.financial_deregulation,2022,3.0
THA,regulatory.financial_deregulation,2023,3.0
THA,regulatory.financial_deregulation,2024,3.0
THA,regulatory.financial_deregulation,2025,3.0
THA,regulatory.labour_market_flexibility,2011,-2.0
THA,regulatory.labour_market_flexibility,2012,-2.0
THA,regulatory.labour_market_flexibility,2013,-2.0
THA,regulatory.labour_market_flexibility,2014,-3.0
THA,regulatory.labour_market_flexibility,2015,-3.0
THA,regulatory.labour_market_flexibility,2016,-3.0
THA,regulatory.labour_market_flexibility,2017,-3.0
THA,regulatory.labour_market_flexibility,2018,-3.0
THA,regulatory.labour_market_flexibility,2019,-3.0
THA,regulatory.labour_market_flexibility,2020,-3.0
THA,regulatory.labour_market_flexibility,2021,-3.0
THA,regulatory.labour_market_flexibility,2022,-3.0
THA,regulatory.labour_market_flexibility,2023,-4.0
THA,regulatory.labour_market_flexibility,2024,-5.0
THA,regulatory.labour_market_flexibility,2025,-5.0
THA,regulatory.product_market_competition,1991,2.0
THA,regulatory.product_market_competition,1992,2.0
THA,regulatory.product_market_competition,1993,2.0
THA,regulatory.product_market_competition,1994,2.0
THA,regulatory.product_market_competition,1995,2.0
THA,regulatory.product_market_competition,1996,2.0
THA,regulatory.product_market_competition,1997,4.0
THA,regulatory.product_market_competition,1998,4.0
THA,regulatory.product_market_competition,1999,4.0
THA,regulatory.product_market_competition,2000,4.0
THA,regulatory.product_market_competition,2001,6.0
THA,regulatory.product_market_competition,2002,6.0
THA,regulatory.product_market_competition,2003,6.0
THA,regulatory.product_market_competition,2004,6.0
THA,regulatory.product_market_competition,2005,6.0
THA,regulatory.product_market_competition,2006,6.0
THA,regulatory.product_market_competition,2007,6.0
THA,regulatory.product_market_competition,2008,6.0
THA,regulatory.product_market_competition,2009,6.0
THA,regulatory.product_market_competition,2010,6.0
THA,regulatory.product_market_competition,2011,6.0
THA,regulatory.product_market_competition,2012,6.0
THA,regulatory.product_market_competition,2013,6.0
THA,regulatory.product_market_competition,2014,6.0
THA,regulatory.product_market_competition,2015,6.0
THA,regulatory.product_market_competition,2016,6.0
THA,regulatory.product_market_competition,2017,6.0
THA,regulatory.product_market_competition,2018,6.0
THA,regulatory.product_market_competition,2019,6.0
THA,regulatory.product_market_competition,2020,6.0
THA,regulatory.product_market_competition,2021,6.0
THA,regulatory.product_market_competition,2022,6.0
THA,regulatory.product_market_competition,2023,6.0
THA,regulatory.product_market_competition,2024,6.0
THA,regulatory.product_market_competition,2025,6.0
THA,regulatory.sectoral_licensing,2001,-1.0
THA,regulatory.sectoral_licensing,2002,-1.0
THA,regulatory.sectoral_licensing,2003,-1.0
THA,regulatory.sectoral_licensing,2004,-1.0
THA,regulatory.sectoral_licensing,2005,-1.0
THA,regulatory.sectoral_licensing,2006,-1.0
THA,regulatory.sectoral_licensing,2007,-1.0
THA,regulatory.sectoral_licensing,2008,-1.0
THA,regulatory.sectoral_licensing,2009,-1.0
THA,regulatory.sectoral_licensing,2010,-1.0
THA,regulatory.sectoral_licensing,2011,-1.0
THA,regulatory.sectoral_licensing,2012,-1.0
THA,regulatory.sectoral_licensing,2013,-1.0
THA,regulatory.sectoral_licensing,2014,1.0
THA,regulatory.sectoral_licensing,2015,1.0
THA,regulatory.sectoral_licensing,2016,1.0
THA,regulatory.sectoral_licensing,2017,1.0
THA,regulatory.sectoral_licensing,2018,1.0
THA,regulatory.sectoral_licensing,2019,1.0
THA,regulatory.sectoral_licensing,2020,1.0
THA,regulatory.sectoral_licensing,2021,1.0
THA,regulatory.sectoral_licensing,2022,1.0
THA,regulatory.sectoral_licensing,2023,1.0
THA,regulatory.sectoral_licensing,2024,3.0
THA,regulatory.sectoral_licensing,2025,3.0
THA,regulatory.trade_openness,1977,2.0
THA,regulatory.trade_openness,1978,2.0
THA,regulatory.trade_openness,1979,2.0
THA,regulatory.trade_openness,1980,4.0
THA,regulatory.trade_openness,1981,4.0
THA,regulatory.trade_openness,1982,4.0
THA,regulatory.trade_openness,1983,4.0
THA,regulatory.trade_openness,1984,4.0
THA,regulatory.trade_openness,1985,4.0
THA,regulatory.trade_openness,1986,4.0
THA,regulatory.trade_openness,1987,4.0
THA,regulatory.trade_openness,1988,6.0
THA,regulatory.trade_openness,1989,6.0
THA,regulatory.trade_openness,1990,6.0
THA,regulatory.trade_openness,1991,6.0
THA,regulatory.trade_openness,1992,6.0
THA,regulatory.trade_openness,1993,6.0
THA,regulatory.trade_openness,1994,6.0
THA,regulatory.trade_openness,1995,6.0
THA,regulatory.trade_openness,1996,8.0
THA,regulatory.trade_openness,1997,10.0
THA,regulatory.trade_openness,1998,10.0
THA,regulatory.trade_openness,1999,10.0
THA,regulatory.trade_openness,2000,10.0
THA,regulatory.trade_openness,2001,11.0
THA,regulatory.trade_openness,2002,11.0
THA,regulatory.trade_openness,2003,11.0
THA,regulatory.trade_openness,2004,11.0
THA,regulatory.trade_openness,2005,11.0
THA,regulatory.trade_openness,2006,11.0
